chunk_id,filename,source_doc,chunk_index,chars
CA047::c012,CA047_c012.md,CA047,12,300
CA047::c013,CA047_c013.md,CA047,13,345
CA047::c014,CA047_c014.md,CA047,14,260
CA047::c015,CA047_c015.md,CA047,15,357
CA047::c016,CA047_c016.md,CA047,16,346
CA048::c000,CA048_c000.md,CA048,0,241
CA048::c001,CA048_c001.md,CA048,1,171
CA048::c002,CA048_c002.md,CA048,2,365
CA048::c003,CA048_c003.md,CA048,3,398
CA048::c004,CA048_c004.md,CA048,4,351
CA048::c005,CA048_c005.md,CA048,5,275
CA048::c006,CA048_c006.md,CA048,6,372
CA048::c007,CA048_c007.md,CA048,7,371
CA048::c008,CA048_c008.md,CA048,8,394
CA048::c009,CA048_c009.md,CA048,9,258
CA048::c010,CA048_c010.md,CA048,10,388
CA048::c011,CA048_c011.md,CA048,11,167
CA048::c012,CA048_c012.md,CA048,12,382
CA048::c013,CA048_c013.md,CA048,13,183
CA048::c014,CA048_c014.md,CA048,14,328
CA048::c015,CA048_c015.md,CA048,15,336
CA048::c016,CA048_c016.md,CA048,16,216
CA048::c017,CA048_c017.md,CA048,17,217
CA049::c000,CA049_c000.md,CA049,0,267
CA049::c001,CA049_c001.md,CA049,1,348
CA049::c002,CA049_c002.md,CA049,2,321
CA049::c003,CA049_c003.md,CA049,3,363
CA049::c004,CA049_c004.md,CA049,4,168
CA049::c005,CA049_c005.md,CA049,5,286
CA049::c006,CA049_c006.md,CA049,6,241
CA049::c007,CA049_c007.md,CA049,7,271
CA049::c008,CA049_c008.md,CA049,8,393
CA049::c009,CA049_c009.md,CA049,9,308
CA049::c010,CA049_c010.md,CA049,10,274
CA049::c011,CA049_c011.md,CA049,11,391
CA049::c012,CA049_c012.md,CA049,12,398
CA049::c013,CA049_c013.md,CA049,13,274
CA049::c014,CA049_c014.md,CA049,14,167
CA049::c015,CA049_c015.md,CA049,15,396
CA049::c016,CA049_c016.md,CA049,16,382
CA049::c017,CA049_c017.md,CA049,17,161
CA050::c000,CA050_c000.md,CA050,0,352
CA050::c001,CA050_c001.md,CA050,1,254
CA050::c002,CA050_c002.md,CA050,2,150
CA050::c003,CA050_c003.md,CA050,3,368
CA050::c004,CA050_c004.md,CA050,4,209
CA050::c005,CA050_c005.md,CA050,5,312
CA050::c006,CA050_c006.md,CA050,6,397
CA050::c007,CA050_c007.md,CA050,7,310
CA050::c008,CA050_c008.md,CA050,8,296
CA050::c009,CA050_c009.md,CA050,9,369
CA050::c010,CA050_c010.md,CA050,10,319
CA050::c011,CA050_c011.md,CA050,11,377
CA050::c012,CA050_c012.md,CA050,12,330
CA050::c013,CA050_c013.md,CA050,13,325
CA050::c014,CA050_c014.md,CA050,14,311
CA050::c015,CA050_c015.md,CA050,15,327
CA050::c016,CA050_c016.md,CA050,16,239
CA050::c017,CA050_c017.md,CA050,17,167
CA051::c000,CA051_c000.md,CA051,0,318
CA051::c001,CA051_c001.md,CA051,1,379
CA051::c002,CA051_c002.md,CA051,2,356
CA051::c003,CA051_c003.md,CA051,3,364
CA051::c004,CA051_c004.md,CA051,4,266
CA051::c005,CA051_c005.md,CA051,5,252
CA051::c006,CA051_c006.md,CA051,6,202
CA051::c007,CA051_c007.md,CA051,7,315
CA051::c008,CA051_c008.md,CA051,8,322
CA051::c009,CA051_c009.md,CA051,9,278
CA051::c010,CA051_c010.md,CA051,10,179
CA051::c011,CA051_c011.md,CA051,11,281
CA051::c012,CA051_c012.md,CA051,12,354
CA051::c013,CA051_c013.md,CA051,13,382
CA051::c014,CA051_c014.md,CA051,14,319
CA051::c015,CA051_c015.md,CA051,15,372
CA051::c016,CA051_c016.md,CA051,16,348
CA051::c017,CA051_c017.md,CA051,17,111
CA052::c000,CA052_c000.md,CA052,0,335
CA052::c001,CA052_c001.md,CA052,1,254
CA052::c002,CA052_c002.md,CA052,2,310
CA052::c003,CA052_c003.md,CA052,3,317
CA052::c004,CA052_c004.md,CA052,4,328
CA052::c005,CA052_c005.md,CA052,5,111
CA052::c006,CA052_c006.md,CA052,6,399
CA052::c007,CA052_c007.md,CA052,7,376
CA052::c008,CA052_c008.md,CA052,8,298
CA052::c009,CA052_c009.md,CA052,9,328
CA052::c010,CA052_c010.md,CA052,10,154
CA052::c011,CA052_c011.md,CA052,11,268
CA052::c012,CA052_c012.md,CA052,12,243
CA052::c013,CA052_c013.md,CA052,13,337
CA052::c014,CA052_c014.md,CA052,14,346
CA052::c015,CA052_c015.md,CA052,15,304
CA052::c016,CA052_c016.md,CA052,16,101
CA052::c017,CA052_c017.md,CA052,17,334
CA052::c018,CA052_c018.md,CA052,18,280
CA053::c000,CA053_c000.md,CA053,0,391
CA053::c001,CA053_c001.md,CA053,1,203
CA053::c002,CA053_c002.md,CA053,2,329
CA053::c003,CA053_c003.md,CA053,3,337
CA053::c004,CA053_c004.md,CA053,4,352
CA053::c005,CA053_c005.md,CA053,5,330
CA053::c006,CA053_c006.md,CA053,6,394
CA053::c007,CA053_c007.md,CA053,7,357
CA053::c008,CA053_c008.md,CA053,8,345
CA053::c009,CA053_c009.md,CA053,9,281
CA053::c010,CA053_c010.md,CA053,10,146
CA053::c011,CA053_c011.md,CA053,11,396
CA053::c012,CA053_c012.md,CA053,12,204
CA053::c013,CA053_c013.md,CA053,13,296
CA053::c014,CA053_c014.md,CA053,14,389
CA053::c015,CA053_c015.md,CA053,15,397
CA053::c016,CA053_c016.md,CA053,16,261
CA054::c000,CA054_c000.md,CA054,0,266
CA054::c001,CA054_c001.md,CA054,1,356
CA054::c002,CA054_c002.md,CA054,2,379
CA054::c003,CA054_c003.md,CA054,3,289
CA054::c004,CA054_c004.md,CA054,4,256
CA054::c005,CA054_c005.md,CA054,5,295
CA054::c006,CA054_c006.md,CA054,6,347
CA054::c007,CA054_c007.md,CA054,7,397
CA054::c008,CA054_c008.md,CA054,8,101
CA054::c009,CA054_c009.md,CA054,9,390
CA054::c010,CA054_c010.md,CA054,10,220
CA054::c011,CA054_c011.md,CA054,11,219
CA054::c012,CA054_c012.md,CA054,12,214
CA054::c013,CA054_c013.md,CA054,13,331
CA054::c014,CA054_c014.md,CA054,14,395
CA054::c015,CA054_c015.md,CA054,15,342
CA054::c016,CA054_c016.md,CA054,16,349
CA054::c017,CA054_c017.md,CA054,17,295
CA055::c000,CA055_c000.md,CA055,0,374
CA055::c001,CA055_c001.md,CA055,1,293
CA055::c002,CA055_c002.md,CA055,2,169
CA055::c003,CA055_c003.md,CA055,3,302
CA055::c004,CA055_c004.md,CA055,4,365
CA055::c005,CA055_c005.md,CA055,5,337
CA055::c006,CA055_c006.md,CA055,6,192
CA055::c007,CA055_c007.md,CA055,7,376
CA055::c008,CA055_c008.md,CA055,8,395
CA055::c009,CA055_c009.md,CA055,9,164
CA055::c010,CA055_c010.md,CA055,10,325
CA055::c011,CA055_c011.md,CA055,11,314
CA055::c012,CA055_c012.md,CA055,12,361
CA055::c013,CA055_c013.md,CA055,13,382
CA055::c014,CA055_c014.md,CA055,14,247
CA055::c015,CA055_c015.md,CA055,15,371
CA055::c016,CA055_c016.md,CA055,16,305
CA055::c017,CA055_c017.md,CA055,17,164
CA056::c000,CA056_c000.md,CA056,0,331
CA056::c001,CA056_c001.md,CA056,1,266
CA056::c002,CA056_c002.md,CA056,2,360
CA056::c003,CA056_c003.md,CA056,3,250
CA056::c004,CA056_c004.md,CA056,4,347
CA056::c005,CA056_c005.md,CA056,5,311
CA056::c006,CA056_c006.md,CA056,6,222
CA056::c007,CA056_c007.md,CA056,7,386
CA056::c008,CA056_c008.md,CA056,8,306
CA056::c009,CA056_c009.md,CA056,9,347
CA056::c010,CA056_c010.md,CA056,10,334
CA056::c011,CA056_c011.md,CA056,11,357
CA056::c012,CA056_c012.md,CA056,12,391
CA056::c013,CA056_c013.md,CA056,13,332
CA056::c014,CA056_c014.md,CA056,14,362
CA056::c015,CA056_c015.md,CA056,15,169
CA056::c016,CA056_c016.md,CA056,16,336
CA057::c000,CA057_c000.md,CA057,0,325
CA057::c001,CA057_c001.md,CA057,1,269
CA057::c002,CA057_c002.md,CA057,2,278
CA057::c003,CA057_c003.md,CA057,3,121
CA057::c004,CA057_c004.md,CA057,4,309
CA057::c005,CA057_c005.md,CA057,5,386
CA057::c006,CA057_c006.md,CA057,6,327
CA057::c007,CA057_c007.md,CA057,7,239
CA057::c008,CA057_c008.md,CA057,8,379
CA057::c009,CA057_c009.md,CA057,9,397
CA057::c010,CA057_c010.md,CA057,10,383
CA057::c011,CA057_c011.md,CA057,11,317
CA057::c012,CA057_c012.md,CA057,12,345
CA057::c013,CA057_c013.md,CA057,13,292
CA057::c014,CA057_c014.md,CA057,14,193
CA057::c015,CA057_c015.md,CA057,15,363
CA057::c016,CA057_c016.md,CA057,16,398
CA057::c017,CA057_c017.md,CA057,17,98
CA058::c000,CA058_c000.md,CA058,0,278
CA058::c001,CA058_c001.md,CA058,1,232
CA058::c002,CA058_c002.md,CA058,2,395
CA058::c003,CA058_c003.md,CA058,3,387
CA058::c004,CA058_c004.md,CA058,4,304
CA058::c005,CA058_c005.md,CA058,5,345
CA058::c006,CA058_c006.md,CA058,6,343
CA058::c007,CA058_c007.md,CA058,7,350
CA058::c008,CA058_c008.md,CA058,8,149
CA058::c009,CA058_c009.md,CA058,9,284
CA058::c010,CA058_c010.md,CA058,10,398
CA058::c011,CA058_c011.md,CA058,11,366
CA058::c012,CA058_c012.md,CA058,12,312
CA058::c013,CA058_c013.md,CA058,13,97
CA058::c014,CA058_c014.md,CA058,14,325
CA058::c015,CA058_c015.md,CA058,15,369
CA058::c016,CA058_c016.md,CA058,16,312
CA058::c017,CA058_c017.md,CA058,17,179
CA059::c000,CA059_c000.md,CA059,0,278
CA059::c001,CA059_c001.md,CA059,1,267
CA059::c002,CA059_c002.md,CA059,2,342
CA059::c003,CA059_c003.md,CA059,3,291
CA059::c004,CA059_c004.md,CA059,4,394
CA059::c005,CA059_c005.md,CA059,5,372
CA059::c006,CA059_c006.md,CA059,6,247
CA059::c007,CA059_c007.md,CA059,7,298
CA059::c008,CA059_c008.md,CA059,8,357
CA059::c009,CA059_c009.md,CA059,9,378
CA059::c010,CA059_c010.md,CA059,10,287
CA059::c011,CA059_c011.md,CA059,11,396
CA059::c012,CA059_c012.md,CA059,12,399
CA059::c013,CA059_c013.md,CA059,13,365
CA059::c014,CA059_c014.md,CA059,14,305
CA059::c015,CA059_c015.md,CA059,15,399
CA059::c016,CA059_c016.md,CA059,16,83
CA060::c000,CA060_c000.md,CA060,0,266
CA060::c001,CA060_c001.md,CA060,1,271
CA060::c002,CA060_c002.md,CA060,2,163
CA060::c003,CA060_c003.md,CA060,3,309
CA060::c004,CA060_c004.md,CA060,4,280
CA060::c005,CA060_c005.md,CA060,5,398
CA060::c006,CA060_c006.md,CA060,6,366
CA060::c007,CA060_c007.md,CA060,7,397
CA060::c008,CA060_c008.md,CA060,8,122
CA060::c009,CA060_c009.md,CA060,9,394
CA060::c010,CA060_c010.md,CA060,10,78
CA060::c011,CA060_c011.md,CA060,11,399
CA060::c012,CA060_c012.md,CA060,12,285
CA060::c013,CA060_c013.md,CA060,13,392
CA060::c014,CA060_c014.md,CA060,14,142
CA060::c015,CA060_c015.md,CA060,15,295
CA060::c016,CA060_c016.md,CA060,16,261
CA060::c017,CA060_c017.md,CA060,17,369
CA060::c018,CA060_c018.md,CA060,18,279
CA061::c000,CA061_c000.md,CA061,0,259
CA061::c001,CA061_c001.md,CA061,1,317
CA061::c002,CA061_c002.md,CA061,2,224
CA061::c003,CA061_c003.md,CA061,3,304
CA061::c004,CA061_c004.md,CA061,4,391
CA061::c005,CA061_c005.md,CA061,5,259
CA061::c006,CA061_c006.md,CA061,6,275
CA061::c007,CA061_c007.md,CA061,7,384
CA061::c008,CA061_c008.md,CA061,8,356
CA061::c009,CA061_c009.md,CA061,9,199
CA061::c010,CA061_c010.md,CA061,10,399
CA061::c011,CA061_c011.md,CA061,11,17
CA061::c012,CA061_c012.md,CA061,12,396
CA061::c013,CA061_c013.md,CA061,13,240
CA061::c014,CA061_c014.md,CA061,14,381
CA061::c015,CA061_c015.md,CA061,15,348
CA061::c016,CA061_c016.md,CA061,16,335
CA061::c017,CA061_c017.md,CA061,17,384
CA062::c000,CA062_c000.md,CA062,0,351
CA062::c001,CA062_c001.md,CA062,1,359
CA062::c002,CA062_c002.md,CA062,2,88
CA062::c003,CA062_c003.md,CA062,3,343
CA062::c004,CA062_c004.md,CA062,4,396
CA062::c005,CA062_c005.md,CA062,5,393
CA062::c006,CA062_c006.md,CA062,6,171
CA062::c007,CA062_c007.md,CA062,7,330
CA062::c008,CA062_c008.md,CA062,8,295
CA062::c009,CA062_c009.md,CA062,9,275
CA062::c010,CA062_c010.md,CA062,10,389
CA062::c011,CA062_c011.md,CA062,11,214
CA062::c012,CA062_c012.md,CA062,12,363
CA062::c013,CA062_c013.md,CA062,13,352
CA062::c014,CA062_c014.md,CA062,14,87
CA062::c015,CA062_c015.md,CA062,15,398
CA062::c016,CA062_c016.md,CA062,16,352
CA062::c017,CA062_c017.md,CA062,17,282
CA063::c000,CA063_c000.md,CA063,0,389
CA063::c001,CA063_c001.md,CA063,1,301
CA063::c002,CA063_c002.md,CA063,2,363
CA063::c003,CA063_c003.md,CA063,3,379
CA063::c004,CA063_c004.md,CA063,4,308
CA063::c005,CA063_c005.md,CA063,5,278
CA063::c006,CA063_c006.md,CA063,6,368
CA063::c007,CA063_c007.md,CA063,7,169
CA063::c008,CA063_c008.md,CA063,8,356
CA063::c009,CA063_c009.md,CA063,9,345
CA063::c010,CA063_c010.md,CA063,10,377
CA063::c011,CA063_c011.md,CA063,11,372
CA063::c012,CA063_c012.md,CA063,12,350
CA063::c013,CA063_c013.md,CA063,13,398
CA063::c014,CA063_c014.md,CA063,14,331
CA063::c015,CA063_c015.md,CA063,15,299
CA064::c000,CA064_c000.md,CA064,0,234
CA064::c001,CA064_c001.md,CA064,1,375
CA064::c002,CA064_c002.md,CA064,2,337
CA064::c003,CA064_c003.md,CA064,3,312
CA064::c004,CA064_c004.md,CA064,4,376
CA064::c005,CA064_c005.md,CA064,5,349
CA064::c006,CA064_c006.md,CA064,6,169
CA064::c007,CA064_c007.md,CA064,7,363
CA064::c008,CA064_c008.md,CA064,8,236
CA064::c009,CA064_c009.md,CA064,9,380
CA064::c010,CA064_c010.md,CA064,10,395
CA064::c011,CA064_c011.md,CA064,11,233
CA064::c012,CA064_c012.md,CA064,12,392
CA064::c013,CA064_c013.md,CA064,13,210
CA064::c014,CA064_c014.md,CA064,14,351
CA064::c015,CA064_c015.md,CA064,15,264
CA064::c016,CA064_c016.md,CA064,16,245
CA064::c017,CA064_c017.md,CA064,17,184
CA065::c000,CA065_c000.md,CA065,0,311
CA065::c001,CA065_c001.md,CA065,1,366
CA065::c002,CA065_c002.md,CA065,2,293
CA065::c003,CA065_c003.md,CA065,3,336
CA065::c004,CA065_c004.md,CA065,4,381
CA065::c005,CA065_c005.md,CA065,5,23
CA065::c006,CA065_c006.md,CA065,6,398
CA065::c007,CA065_c007.md,CA065,7,48
CA065::c008,CA065_c008.md,CA065,8,397
CA065::c009,CA065_c009.md,CA065,9,253
CA065::c010,CA065_c010.md,CA065,10,286
CA065::c011,CA065_c011.md,CA065,11,386
CA065::c012,CA065_c012.md,CA065,12,268
CA065::c013,CA065_c013.md,CA065,13,235
CA065::c014,CA065_c014.md,CA065,14,365
CA065::c015,CA065_c015.md,CA065,15,371
CA065::c016,CA065_c016.md,CA065,16,164
CA065::c017,CA065_c017.md,CA065,17,396
CA065::c018,CA065_c018.md,CA065,18,142
CA066::c000,CA066_c000.md,CA066,0,251
CA066::c001,CA066_c001.md,CA066,1,290
CA066::c002,CA066_c002.md,CA066,2,344
CA066::c003,CA066_c003.md,CA066,3,361
CA066::c004,CA066_c004.md,CA066,4,367
CA066::c005,CA066_c005.md,CA066,5,179
CA066::c006,CA066_c006.md,CA066,6,392
CA066::c007,CA066_c007.md,CA066,7,342
CA066::c008,CA066_c008.md,CA066,8,362
CA066::c009,CA066_c009.md,CA066,9,220
CA066::c010,CA066_c010.md,CA066,10,383
CA066::c011,CA066_c011.md,CA066,11,365
CA066::c012,CA066_c012.md,CA066,12,333
CA066::c013,CA066_c013.md,CA066,13,269
CA066::c014,CA066_c014.md,CA066,14,297
CA066::c015,CA066_c015.md,CA066,15,294
CA066::c016,CA066_c016.md,CA066,16,340
CA067::c000,CA067_c000.md,CA067,0,232
CA067::c001,CA067_c001.md,CA067,1,185
CA067::c002,CA067_c002.md,CA067,2,359
CA067::c003,CA067_c003.md,CA067,3,220
CA067::c004,CA067_c004.md,CA067,4,280
CA067::c005,CA067_c005.md,CA067,5,302
CA067::c006,CA067_c006.md,CA067,6,275
CA067::c007,CA067_c007.md,CA067,7,397
CA067::c008,CA067_c008.md,CA067,8,130
CA067::c009,CA067_c009.md,CA067,9,276
CA067::c010,CA067_c010.md,CA067,10,380
CA067::c011,CA067_c011.md,CA067,11,343
CA067::c012,CA067_c012.md,CA067,12,399
CA067::c013,CA067_c013.md,CA067,13,74
CA067::c014,CA067_c014.md,CA067,14,354
CA067::c015,CA067_c015.md,CA067,15,357
CA067::c016,CA067_c016.md,CA067,16,351
CA067::c017,CA067_c017.md,CA067,17,394
CA067::c018,CA067_c018.md,CA067,18,17
CA068::c000,CA068_c000.md,CA068,0,383
CA068::c001,CA068_c001.md,CA068,1,189
CA068::c002,CA068_c002.md,CA068,2,218
CA068::c003,CA068_c003.md,CA068,3,356
CA068::c004,CA068_c004.md,CA068,4,319
CA068::c005,CA068_c005.md,CA068,5,315
CA068::c006,CA068_c006.md,CA068,6,342
CA068::c007,CA068_c007.md,CA068,7,365
CA068::c008,CA068_c008.md,CA068,8,150
CA068::c009,CA068_c009.md,CA068,9,359
CA068::c010,CA068_c010.md,CA068,10,390
CA068::c011,CA068_c011.md,CA068,11,370
CA068::c012,CA068_c012.md,CA068,12,312
CA068::c013,CA068_c013.md,CA068,13,385
CA068::c014,CA068_c014.md,CA068,14,250
CA068::c015,CA068_c015.md,CA068,15,388
CA068::c016,CA068_c016.md,CA068,16,313
CA069::c000,CA069_c000.md,CA069,0,246
CA069::c001,CA069_c001.md,CA069,1,327
CA069::c002,CA069_c002.md,CA069,2,192
CA069::c003,CA069_c003.md,CA069,3,302
CA069::c004,CA069_c004.md,CA069,4,393
CA069::c005,CA069_c005.md,CA069,5,383
CA069::c006,CA069_c006.md,CA069,6,220
CA069::c007,CA069_c007.md,CA069,7,235
CA069::c008,CA069_c008.md,CA069,8,278
CA069::c009,CA069_c009.md,CA069,9,395
CA069::c010,CA069_c010.md,CA069,10,368
CA069::c011,CA069_c011.md,CA069,11,173
CA069::c012,CA069_c012.md,CA069,12,355
CA069::c013,CA069_c013.md,CA069,13,348
CA069::c014,CA069_c014.md,CA069,14,383
CA069::c015,CA069_c015.md,CA069,15,315
CA069::c016,CA069_c016.md,CA069,16,260
CA069::c017,CA069_c017.md,CA069,17,217
CA070::c000,CA070_c000.md,CA070,0,273
CA070::c001,CA070_c001.md,CA070,1,397
CA070::c002,CA070_c002.md,CA070,2,241
CA070::c003,CA070_c003.md,CA070,3,294
CA070::c004,CA070_c004.md,CA070,4,293
CA070::c005,CA070_c005.md,CA070,5,374
CA070::c006,CA070_c006.md,CA070,6,372
CA070::c007,CA070_c007.md,CA070,7,372
CA070::c008,CA070_c008.md,CA070,8,373
CA070::c009,CA070_c009.md,CA070,9,399
CA070::c010,CA070_c010.md,CA070,10,320
CA070::c011,CA070_c011.md,CA070,11,363
CA070::c012,CA070_c012.md,CA070,12,111
CA070::c013,CA070_c013.md,CA070,13,384
CA070::c014,CA070_c014.md,CA070,14,379
CA070::c015,CA070_c015.md,CA070,15,395
CA070::c016,CA070_c016.md,CA070,16,55
CA071::c000,CA071_c000.md,CA071,0,380
CA071::c001,CA071_c001.md,CA071,1,364
CA071::c002,CA071_c002.md,CA071,2,382
CA071::c003,CA071_c003.md,CA071,3,346
CA071::c004,CA071_c004.md,CA071,4,346
CA071::c005,CA071_c005.md,CA071,5,375
CA071::c006,CA071_c006.md,CA071,6,296
CA071::c007,CA071_c007.md,CA071,7,336
CA071::c008,CA071_c008.md,CA071,8,149
CA071::c009,CA071_c009.md,CA071,9,324
CA071::c010,CA071_c010.md,CA071,10,395
CA071::c011,CA071_c011.md,CA071,11,305
CA071::c012,CA071_c012.md,CA071,12,381
CA071::c013,CA071_c013.md,CA071,13,84
CA071::c014,CA071_c014.md,CA071,14,399
CA071::c015,CA071_c015.md,CA071,15,338
CA071::c016,CA071_c016.md,CA071,16,102
CA072::c000,CA072_c000.md,CA072,0,328
CA072::c001,CA072_c001.md,CA072,1,114
CA072::c002,CA072_c002.md,CA072,2,334
CA072::c003,CA072_c003.md,CA072,3,320
CA072::c004,CA072_c004.md,CA072,4,387
CA072::c005,CA072_c005.md,CA072,5,65
CA072::c006,CA072_c006.md,CA072,6,398
CA072::c007,CA072_c007.md,CA072,7,156
CA072::c008,CA072_c008.md,CA072,8,315
CA072::c009,CA072_c009.md,CA072,9,363
CA072::c010,CA072_c010.md,CA072,10,237
CA072::c011,CA072_c011.md,CA072,11,168
CA072::c012,CA072_c012.md,CA072,12,264
CA072::c013,CA072_c013.md,CA072,13,152
CA072::c014,CA072_c014.md,CA072,14,368
CA072::c015,CA072_c015.md,CA072,15,395
CA072::c016,CA072_c016.md,CA072,16,341
CA072::c017,CA072_c017.md,CA072,17,334
CA072::c018,CA072_c018.md,CA072,18,361
CA073::c000,CA073_c000.md,CA073,0,383
CA073::c001,CA073_c001.md,CA073,1,328
CA073::c002,CA073_c002.md,CA073,2,303
CA073::c003,CA073_c003.md,CA073,3,110
CA073::c004,CA073_c004.md,CA073,4,369
CA073::c005,CA073_c005.md,CA073,5,312
CA073::c006,CA073_c006.md,CA073,6,348
CA073::c007,CA073_c007.md,CA073,7,258
CA073::c008,CA073_c008.md,CA073,8,357
CA073::c009,CA073_c009.md,CA073,9,383
CA073::c010,CA073_c010.md,CA073,10,359
CA073::c011,CA073_c011.md,CA073,11,275
CA073::c012,CA073_c012.md,CA073,12,207
CA073::c013,CA073_c013.md,CA073,13,344
CA073::c014,CA073_c014.md,CA073,14,381
CA073::c015,CA073_c015.md,CA073,15,173
CA073::c016,CA073_c016.md,CA073,16,316
CA073::c017,CA073_c017.md,CA073,17,174
CA074::c000,CA074_c000.md,CA074,0,261
CA074::c001,CA074_c001.md,CA074,1,386
CA074::c002,CA074_c002.md,CA074,2,203
CA074::c003,CA074_c003.md,CA074,3,346
CA074::c004,CA074_c004.md,CA074,4,180
CA074::c005,CA074_c005.md,CA074,5,399
CA074::c006,CA074_c006.md,CA074,6,193
CA074::c007,CA074_c007.md,CA074,7,291
CA074::c008,CA074_c008.md,CA074,8,343
CA074::c009,CA074_c009.md,CA074,9,392
CA074::c010,CA074_c010.md,CA074,10,398
CA074::c011,CA074_c011.md,CA074,11,223
CA074::c012,CA074_c012.md,CA074,12,363
CA074::c013,CA074_c013.md,CA074,13,314
CA074::c014,CA074_c014.md,CA074,14,316
CA074::c015,CA074_c015.md,CA074,15,177
CA074::c016,CA074_c016.md,CA074,16,322
CA074::c017,CA074_c017.md,CA074,17,271
CA075::c000,CA075_c000.md,CA075,0,394
CA075::c001,CA075_c001.md,CA075,1,92
CA075::c002,CA075_c002.md,CA075,2,388
CA075::c003,CA075_c003.md,CA075,3,394
CA075::c004,CA075_c004.md,CA075,4,235
CA075::c005,CA075_c005.md,CA075,5,393
CA075::c006,CA075_c006.md,CA075,6,285
CA075::c007,CA075_c007.md,CA075,7,328
CA075::c008,CA075_c008.md,CA075,8,377
CA075::c009,CA075_c009.md,CA075,9,393
CA075::c010,CA075_c010.md,CA075,10,381
CA075::c011,CA075_c011.md,CA075,11,159
CA075::c012,CA075_c012.md,CA075,12,397
CA075::c013,CA075_c013.md,CA075,13,24
CA075::c014,CA075_c014.md,CA075,14,399
CA075::c015,CA075_c015.md,CA075,15,313
CA075::c016,CA075_c016.md,CA075,16,390
CA076::c000,CA076_c000.md,CA076,0,397
CA076::c001,CA076_c001.md,CA076,1,362
CA076::c002,CA076_c002.md,CA076,2,348
CA076::c003,CA076_c003.md,CA076,3,349
CA076::c004,CA076_c004.md,CA076,4,326
CA076::c005,CA076_c005.md,CA076,5,264
CA076::c006,CA076_c006.md,CA076,6,382
CA076::c007,CA076_c007.md,CA076,7,377
CA076::c008,CA076_c008.md,CA076,8,150
CA076::c009,CA076_c009.md,CA076,9,326
CA076::c010,CA076_c010.md,CA076,10,191
CA076::c011,CA076_c011.md,CA076,11,398
CA076::c012,CA076_c012.md,CA076,12,270
CA076::c013,CA076_c013.md,CA076,13,340
CA076::c014,CA076_c014.md,CA076,14,336
CA076::c015,CA076_c015.md,CA076,15,314
CA076::c016,CA076_c016.md,CA076,16,266
CA077::c000,CA077_c000.md,CA077,0,257
CA077::c001,CA077_c001.md,CA077,1,396
CA077::c002,CA077_c002.md,CA077,2,336
CA077::c003,CA077_c003.md,CA077,3,263
CA077::c004,CA077_c004.md,CA077,4,375
CA077::c005,CA077_c005.md,CA077,5,350
CA077::c006,CA077_c006.md,CA077,6,80
CA077::c007,CA077_c007.md,CA077,7,354
CA077::c008,CA077_c008.md,CA077,8,292
CA077::c009,CA077_c009.md,CA077,9,397
CA077::c010,CA077_c010.md,CA077,10,263
CA077::c011,CA077_c011.md,CA077,11,371
CA077::c012,CA077_c012.md,CA077,12,224
CA077::c013,CA077_c013.md,CA077,13,390
CA077::c014,CA077_c014.md,CA077,14,394
CA077::c015,CA077_c015.md,CA077,15,356
CA077::c016,CA077_c016.md,CA077,16,292
CA078::c000,CA078_c000.md,CA078,0,251
CA078::c001,CA078_c001.md,CA078,1,351
CA078::c002,CA078_c002.md,CA078,2,310
CA078::c003,CA078_c003.md,CA078,3,296
CA078::c004,CA078_c004.md,CA078,4,252
CA078::c005,CA078_c005.md,CA078,5,350
CA078::c006,CA078_c006.md,CA078,6,269
CA078::c007,CA078_c007.md,CA078,7,344
CA078::c008,CA078_c008.md,CA078,8,394
CA078::c009,CA078_c009.md,CA078,9,392
CA078::c010,CA078_c010.md,CA078,10,398
CA078::c011,CA078_c011.md,CA078,11,332
CA078::c012,CA078_c012.md,CA078,12,265
CA078::c013,CA078_c013.md,CA078,13,136
CA078::c014,CA078_c014.md,CA078,14,331
CA078::c015,CA078_c015.md,CA078,15,302
CA078::c016,CA078_c016.md,CA078,16,358
CA079::c000,CA079_c000.md,CA079,0,346
CA079::c001,CA079_c001.md,CA079,1,363
CA079::c002,CA079_c002.md,CA079,2,365
CA079::c003,CA079_c003.md,CA079,3,370
CA079::c004,CA079_c004.md,CA079,4,330
